ID,Since,Last tweeted at,Tweets,Favorites,Listed,Following,Followers,Screen name,Name,Verified,Protected,Bio,Status,Location,URL
27978845,2009-03-31 22:19:37 +0000,2018-01-31 17:39:16 +0000,1399,1204,39,704,2135,Mdoyle76,Matt Doyle,false,false,Senior Associate Athletic Director at Stanford University...Lifelong Bay Area resident...Go Sharks! Go Quakes! Go Swans!,"RT @StanfordFball: 2018 Stanford Football Camps are open for registration! 🌲🏈👉 https://t.co/Tk3aCVpqN0

June 11&amp;12: Junior Cardinal Yo… https://t.co/eTMl2B5qzb","Stanford, CA",http://www.gostanford.com/coaches.aspx?rc=1092&path=football
179461678,2010-08-17 10:23:52 +0000,2013-02-15 02:33:23 +0000,9982,0,81,3301,2835,mdTalk,Dr Talk,false,false,Following the latest in the world of health and medicine and Doctors on Twitter.,Electronic Health Record Data Mining -- http://t.co/Pb0wo9Qy Is It a Dirty Word?,On Call,http://tweetbe.at/doctors/
31736801,2009-04-16 11:48:09 +0000,2018-01-29 18:09:03 +0000,644,12,20,938,4303,MediaMateLLC,MediaMate,false,false,MediaMate LLC specializes in professional advertising management programs to colleges and universities across the country.,Hope everyone is getting back in gear to finish the year out strong! https://t.co/kvp4Gc13mo,"Andover, MA",http://www.mymediamate.com
114647588,2010-02-16 04:30:13 +0000,2013-05-25 16:06:17 +0000,101,15,37,954,689,MediAtlanta,MediAtlanta,false,false,"SPJ's regional convention for pro and college journalists. March 15-17, 2013 | Georgia State University's Student Center | #MA13",RT @SPJwrite4food: College journos! Wanna take over the nation's 2nd-largest homeless newspaper @HomelessVoice? App due JUNE 1: http://t.co/xFRntmo5Mw #wwff13,"Atlanta, GA",http://mediatlanta.com/
84262821,2009-10-22 07:03:00 +0000,,0,0,232,42135,35195,MedicalSoft,Medical Software,false,false,A clash between breakthough medical technologies and usability.  We custom design and develop medical information systems on the Apple & Microsoft tablet.,,"Houston, TX",
16503398,2008-09-28 21:59:52 +0000,2015-07-06 04:43:16 +0000,2642,37,263,763,5293,meganschiebe,meganschiebe,false,false,I design travel messenger bags for adventure travel seekers. Our bags been featured with Travel with Kate in the Huffington Post and several other travel shows,It's straight forward. This will make you trim. http://t.co/Gy6x21u3kD,"Austin, TX",http://www.mjschiebe.com
721683,2007-01-28 21:41:10 +0000,2018-01-30 20:45:25 +0000,19082,828,25,360,357,megavark,Mark Vega,false,false,"You know, the guy from that thing.",Perspective | Why it costs so much to be poor in America https://t.co/nflkeU9Hfv via @instapaper,,
20476901,2009-02-09 23:17:26 +0000,2018-01-27 21:57:27 +0000,1370,553,29,767,414,megwith,Meg Withgott,false,false,"CTO Panafold. I tweet about design, technology and the neighborhood.",What can’t music do?  Looking forward to inspiration #MUSICXIMPACT,CA,http://www.panafold.com
15816231,2008-08-12 00:35:32 +0000,2018-01-30 21:35:08 +0000,34863,1862,559,8618,8484,MeiMeiFox,MeiMei Fox,false,false,NYTimes Bestselling Author. @FORBES Contributor. Life Coach. Wife to @KIRANCreates & Mama to twins. My mantra is #FearLessLoveMore!,Even small Weight flux of 6 lbs alters molecular profile https://t.co/Snz0jV1VNe via @stanfordmag,"Honolulu, HI",http://www.MeiMeiFox.com
280658277,2011-04-11 19:46:19 +0000,2018-01-30 07:35:40 +0000,1961,128,50,1242,3989,melinaplatas,Melina Platas Izama,false,false,"Assistant professor of political science @NYUAbuDhabi. Politics, education, health in Africa. https://t.co/G73CnWZi9T","My terrific colleague @vanderwindt and Jean Paul Zibika explain how field research works in the context of the DRC,… https://t.co/vXUWU8Z22g",Abu Dhabi,http://melinaplatas.com
14106516,2008-03-09 08:32:22 +0000,2018-01-07 19:43:55 +0000,331,18,20,152,271,memchu,Memorial Church,false,false,Public events @ Stanford Memorial Church,Rabbi Patricia Karlin-Neumann is preaching via @KZSU https://t.co/9qEj2b6Z9p https://t.co/ONQo9UXD1r,Stanford ,http://religiouslife.stanford.edu
106815450,2010-01-20 19:47:53 +0000,2013-09-05 23:24:25 +0000,333,26,4,1745,703,mentirasVerdade,VerdadesouMentiras,false,false,,The weirdest stuff out of Japan yet. You won't believe #4 http://t.co/gJtkxAXpYD,,http://verdadeoumentira.com
80360219,2009-10-06 17:49:42 +0000,2018-01-26 20:42:41 +0000,851,0,4,101,269,MercedLibrary,Merced College LRC,false,false,Merced College Library supports student learning outcomes. The views and opinions expressed here are not necessarily those of Merced College.,"It's Friday in the Library and we are open until 2:00! 

Come in and browse our new book section.  Over the next... https://t.co/qEc2YWBPxj",Merced College,http://www.mccd.edu/lrc/index.html
80445411,2009-10-07 00:26:52 +0000,2009-11-02 22:24:36 +0000,18,0,1,12,28,MercedLRC,MercedCollegeLibrary,false,false,,Amazon reveals its list of best books for 2009. http://www.amazon.com/b/?no,Merced California,http://www.mccd.edu/lrc/index.html
10433782,2007-11-21 05:53:00 +0000,2018-01-31 18:26:26 +0000,235030,124,2854,1666,220452,mercnews,Mercury News,true,false,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,Half-asleep Earthlings snap away at the Super Blue Blood Moon https://t.co/lpgbXpRsQH https://t.co/5ivlvC3MNc,"Silicon Valley, CA",http://www.mercurynews.com
45708902,2009-06-08 23:56:40 +0000,2018-01-16 21:22:53 +0000,1780,428,67,1270,1834,MeredithKendall,Meredith Kendall,false,false,"Marketing Partner @lightspeedvp. Former Head of @Hulu Comms, @Stanford alum, California girl.",RT @lightspeedvp: Predicting Enterprise Trends in 2018 by @ravi_lsvp https://t.co/qEJaKTyAUr,"San Francisco, CA",http://www.linkedin.com/in/meredithkendall
53623892,2009-07-04 07:40:24 +0000,,0,0,2,4840,3938,messable,social development,false,false,more or less just paying attention to stuff,,USA,http://su.pr/1ZGyi7
64048139,2009-08-08 21:42:33 +0000,,5,1,14,11,161,MGebre,Matthew Gebre,false,true,,,,
20347888,2009-02-08 02:45:58 +0000,2018-01-31 15:43:13 +0000,9751,26278,31,497,792,MichaelDossett,Mike Dossett,false,false,VP Digital Strategy @RPA_advertising // Proudly Canadian. Endlessly curious. Unrepentant petrolhead.,"RT @JustinTrudeau: It’s #BellLetsTalk Day - a time to keep having important conversations about mental health, and of course raise som… https://t.co/hL5KvB66vV","Santa Monica, CA",https://www.rpa.com/people/mike-dossett-digital-strategy/
482708367,2012-02-04 06:51:13 +0000,2018-01-31 08:26:29 +0000,31697,11650,181,3738,17729,MichaelDTubbs,Michael Tubbs,true,false,"Just a man of the people, not above but equal. Mayor of Stockton, CA. #ReInventStockton. Not throwing away my shot.         My wife is Anna, I brag different.",@benserrurier Thank you brother for coming out,"Stockton, California",http://MichaelDTubbs.com
18930260,2009-01-13 05:29:31 +0000,2017-12-26 18:46:03 +0000,81,2,5,305,160,michaelduong,Michael Duong,false,false,@Snapchat Software Engineer. Amateur Magician.,@tobiasmcg @GoldsGym This wasn't supposed to happen...,"Venice, Los Angeles",
16150075,2008-09-05 21:49:57 +0000,2017-12-10 21:24:25 +0000,4347,180,1437,147336,178318,MichaelMillman,Michael Millman,false,false,I Polish~You Prosper! StarMaker ☆ ProfitProphet ☆ Maximum Persuasion Copywriter/Polisher ☆ Marketing Strategist ☆ Conversion Maximizer ☆ Positioning Coach ☆ Pal,"Oh, if only this were so, right? 🤣🤲🌩️ https://t.co/HHagj9mDyy",Southern California,http://Facebook.com/MichaelMillman
27319943,2009-03-28 22:10:30 +0000,2018-01-29 18:36:50 +0000,2840,1263,72,296,7285,MichelleWPark,Michelle Park,true,false,"TV Host & Lifestyle Expert seen on Good Morning America, CBS, NBC, FOX, ABC, Harry, Steve Harvey, etc; Beauty/Health Guru; Stanford Sports Fan; Foodie",Im late to this party but everyone needs to listen to @stownpodcast - @BriHReed telling is poetically eloquent and moving,New York City,https://www.youtube.com/watch?v=IHZ57kLWSgQ
14246001,2008-03-28 18:52:55 +0000,2018-01-31 18:23:43 +0000,27846,17840,8200,114670,413012,mikeallen,Mike Allen,true,false,"co-founder of Axios, the next great media company; co-founder of Politico","RT @JGreenDC: Adam Schiff: Republicans using Nunes memo to undermine Mueller, FBI https://t.co/ZXzRz2Qey0","Arlington, Va.",http://axios.com
26575055,2009-03-25 19:52:28 +0000,,5,0,8,430,326,mikeleearts,Mike Lee,false,true,,,,
14720411,2008-05-10 02:11:20 +0000,2018-01-27 20:06:23 +0000,130583,2062,2350,136169,135593,mikepfs,mikepfs,false,false,"Christian, Husband, father, photographer",I liked a @YouTube video https://t.co/LMHPRX7REg MercyMe - I Can Only Imagine,So. Cal,http://mikeperezphotography.com
27250894,2009-03-28 15:50:54 +0000,2018-01-28 14:06:16 +0000,83282,1043,556,54098,49237,mikesemple,Michael Semple,false,false,"KAMARA ENTERPRISES LTD. LONDON. DISINFECTION BY UVC GERMICIDAL LIGHTS...
MIKE & ISHA ENTERPRISES SIERRA LEONE. GENERAL STORE TOMBO.
MIKE AND ISHA UNITED TOMBO.","@MoertlDieter Dieter thank you, you have a nice day.. mike",London,https://uk.pinterest.com/mike1242/
121580899,2010-03-09 23:32:48 +0000,2018-01-31 18:21:26 +0000,117541,105,237,287,52030,Milenio_Leon,Milenio León,true,false,Porque la noticia cambia minuto a minuto.,"RT @Milenio: ¿Quieres casa propia? 🏡🙋‍♀

Resuelve todas tus dudas en nuestro #FacebookLive, nos acompañará @Kgoudiaby, director… https://t.co/aZR9k0yOky","León, Gto.",https://www.facebook.com/MilenioLeon
23803,2006-11-27 00:05:29 +0000,2018-01-31 17:58:02 +0000,11612,17080,374,3026,8218,millie,Millie Tran,true,false,global growth editor @nytimes / systems thinker / there must be a better way — usually.,@subhajitb @fedecherubini @richard_darsono What a fun twitter canoe 🤗,millie.tran@nytimes.com,http://millietran.com
18815650,2009-01-09 21:12:13 +0000,2017-05-26 19:32:03 +0000,3297,172,143,525,3726,millspeninsula,MillsPeninsulaHealth,true,false,"A top-ranked, 241-bed, modern medical center in Burlingame serving the SF Peninsula. Inactive account - please follow @SutterHealth","@dhaimes Sorry to read this, David. We understand your time is important and appreciate you reaching out. ^LF","Burlingame, California",http://www.mills-peninsula.org
17282841,2008-11-10 07:07:44 +0000,2018-01-31 15:20:49 +0000,1481,311,13,516,641,miranpavic,Miran Pavic,false,false,@TwainNews⎪@TelegramHR,RT @vjeranpavic: Hey! I decide to be in front of the camera this time around! Here's my take on DJI's new drone Mavic Air.  https://t.co/xsUXu2hUZ5,,http://www.twainnews.com
35575476,2009-04-26 21:50:21 +0000,,1117,101,1,120,28,missebmeade,EB Meade,false,true,sunshine and smiles,,"Providence, RI",
12844002,2008-01-29 20:03:13 +0000,2018-01-31 17:13:15 +0000,24062,11771,912,4041,11486,MitaliPerkins,Mitali Perkins,true,false,"Author of BAMBOO PEOPLE (@YALSA top 10), RICKSHAW GIRL (@nypl 100 best kids' books), and YOU BRING THE DISTANT NEAR (longlisted for the @nationalbook Award.)",@KarisRogerson @yainterrobang Awwwww...,San Francisco,http://mitaliperkins.com
43764123,2009-05-31 21:56:44 +0000,2018-01-24 15:55:12 +0000,2437,279,194,390,4454,MITlgo,MIT LGO,false,false,MIT Leaders for Global Operations. 2 degrees in 2 years from @MITengineering & @MITSloan. Work with elite companies for fellowships and top career placement.,"Zeynep Ton, LGO thesis advisor and @MITSloan operations management  faculty, discusses how operations can help trad… https://t.co/RydQupFW5U","Cambridge, MA",http://lgo.mit.edu
34062239,2009-04-21 22:08:18 +0000,,1252,131,8,182,58,mitrsg,mitrsg,false,true,Too old for a Quarter Life Crisis.,,Online,http://www.mitrsg.wordpress.com
21440236,2009-02-20 22:14:04 +0000,,1,46,1,376,28,mkwl,mary_kwl,false,true,,,,
39953527,2009-05-14 08:08:58 +0000,2018-01-17 05:35:52 +0000,18,24,12,182,147,mlandich,Marisa Landicho,false,false,I like turtles,"RT @ConradJanzen: Been cooking @ Oakland, California https://t.co/5eu6VJDzUC","Oakland, CA",
73915756,2009-09-13 16:22:49 +0000,2012-08-11 20:02:55 +0000,4,0,2,284,126,modacartel,moda cartel,false,false,,"So true! @Beauty_Cartel: Beauty isn't just all about how you look, it's also your state of mind! #beautyism",,http://www.modacartel.com
86193193,2009-10-29 23:41:18 +0000,2018-01-26 22:06:07 +0000,5256,3134,103,4972,3125,modernfemale_jc,The Modern Female,false,false,"Welcome to my beautiful, messy life! Blogger Jennifer Capunitan 💃 #themodernfemale #empowerwomen #fashion #faith #food #lifehacks #giveaways",8 Favorite Winter Salads #yum  https://t.co/Cu1l635JGn,"Los Angeles, CA",http://www.themodernfemale.com
23383517,2009-03-09 01:28:17 +0000,2018-01-30 22:27:42 +0000,10349,75,554,41352,46029,Moffly,David Moffly,false,false,CEO of Baeblemusic. Join us and Know Who's Next,Baeble Asks: How Would You Survive A Zombie Apocalypse?: https://t.co/LnLp7JyvKF via @YouTube,"ÜT: 40.7344019,-74.0009171",http://baeblemusic.com/
153258430,2010-06-08 02:40:21 +0000,2017-07-07 17:24:45 +0000,1141,179,16,341,345,mofully,Morgan Fuller,false,false,"@stanford Graduate, Former Synchronized Swimmer for @teamusa, Work for @positivecoachus & @sjearthquakes, @sfmerionettes coach, & @usfsportmgt Grad Student.",Presenting to the President of the International Federation of… https://t.co/p9hc7RY8tk,"California, USA",
45250007,2009-06-07 00:43:27 +0000,,2133,146,14,956,219,momocuhaywar456,dnight,false,true,think,,"hayward, ca",
24415017,2009-03-14 19:19:54 +0000,2017-08-08 07:00:08 +0000,623,11,5,465,309,monicabmuller,Monica B Muller,false,false,,I liked a @YouTube video https://t.co/Ixxt1zUHbI Chris Cornell Nothing Compares 2 U,New Mexico,
64479497,2009-08-10 18:47:38 +0000,2017-05-16 16:10:28 +0000,1919,7,178,1684,3017,MonsterCollege,MonsterCollege,false,false,MonsterCollege™ helps recent grads and college students find their first entry-level job or internship.,Don't sweat your next #job #interview - get all the answers to the toughest questions right here! https://t.co/sez0vnG9GM,Nationwide,
103942845,2010-01-11 19:14:14 +0000,2018-01-28 19:38:06 +0000,354,379,22,807,350,MoPavich,Morag,false,false,"Performance Advisor with Inspiring Scotland’s @Go2PlayScotland fund, #ChildrensPanel volunteer | social change, entrepreneurship, books and baking. Views my own",RT @avril_johnstone: https://t.co/rADq40ZlJN,Scotland,
33144483,2009-04-19 05:55:29 +0000,2017-02-24 18:20:26 +0000,1040,24,44,946,662,moraesliu,Carolina Moraes-Liu,false,false,Documentary filmmaker. Produtora de filmes.,RT @GooglePlus: Baianas dressed in traditional attire blessed the main Carnaval venue in Rio de Janeiro https://t.co/u6C2vMW2Wy,California,http://www.carolinaliu.com
64010057,2009-08-08 18:00:05 +0000,2018-01-31 17:39:02 +0000,2657,1941,55,1750,1816,morganharlow,Morgan Harlow,false,false,"Poet, fiction writer, college English teacher.","RT @WisDems: 🗣️ There's an election in less than three weeks! On February 20th there will be a primary for WI Supreme Court, and… https://t.co/SoRJvdScMD",Wisconsin USA,http://www.pw.org/content/morgan_harlow
22324460,2009-03-01 02:48:03 +0000,,7689,55,7,296,145,morganina,Morgan Ashley Parker,false,true,,,New York City,
20150502,2009-02-05 14:09:16 +0000,2018-01-31 17:46:40 +0000,40886,2884,4236,3506,211405,MorningEdition,Morning Edition,true,false,NPR's morning news magazine. Listen live on your local public radio station.,"RT @NPR: South Carolina GOP congressman Trey Gowdy, chairman of the House Oversight and Government Reform Committee, announc… https://t.co/4lWqsJdGwH","Washington, DC",http://npr.org/morning
120269120,2010-03-05 23:37:43 +0000,2012-02-01 23:43:25 +0000,329,0,39,1451,729,MortonsSJ,Mortons San Jose,false,false,Welcome to the official Twitter for Morton's The Steakhouse in San Jose.  Visit us in the heart of Silicon Valley on Park Avenue in Downtown San Jose.,@tracyguida Cheers! Happy #WineWednesday!,"177 Park Avenue, San Jose, CA",http://www.mortons.com
219909973,2010-11-26 06:50:55 +0000,2010-12-02 06:10:17 +0000,11,0,19,829,741,Movement365,Kenneth B. White,false,false,I am a board certified holistic practitioner and a results oriented holistic-fitness trainer with Harvard Medical School credentials who thinks outside-the-box.,I only have 5 more slots for private training clients in Miami/SoBe. Look up my info & credentials on my website. 1 free trial session.,"Miami, FL",http://www.Movement-365.com
118842117,2010-03-01 22:28:14 +0000,2018-01-31 17:40:07 +0000,4670,4124,85,2229,485,MrDonFrances,Don Frances,false,false,NO TRUTH = NO DEMOCRACY,RT @NeonAzollaEvent: This partisan mess coming from the press office is embarrassing. https://t.co/sDkUnT356z,NorCal,http://nooooooooooooooo.com
47787742,2009-06-17 00:18:30 +0000,2018-01-31 02:07:00 +0000,2582,54,169,415,2330,mrecchiuti,Michael Recchiuti,false,false,Chocolatier of the artisan extraction. Founder of Recchiuti Confections.,"#spirits and #chocolatebreakfast @ Dogpatch, San Francisco https://t.co/m5v2zmHP58",San Francisco,http://recchiuti.com
21935436,2009-02-25 23:24:29 +0000,2018-01-29 20:25:10 +0000,80,2125,43,720,1540,msayles,Matt Sayles,false,false,Photographer. Husband. Father. Stanford alum.,@WillOremus Local news coverage of local news yes.  Local coverage of geopolitical issues is often reduced to sound… https://t.co/nrYe1PNsrl,Los Angeles,http://www.mattsaylesphoto.com
10587552,2007-11-26 06:16:44 +0000,2017-11-17 00:13:42 +0000,6517,2006,293,1370,7186,msbernst,Michael Bernstein,false,false,"Stanford, Assistant Professor of Computer Science. Human-computer interaction, crowdsourcing and social computing.",@pgbovine The Wikimedia math image is the best,"Stanford, CA",http://hci.stanford.edu/msb
